clade_name	paleofeces_SRR12557734_metaphlan_output	paleofeces_SRR12557733_metaphlan_output	paleofeces_SRR12557722_metaphlan_output	paleofeces_SRR12557711_metaphlan_output	paleofeces_SRR12557707_metaphlan_output	paleofeces_SRR12557706_metaphlan_output	paleofeces_SRR12557705_metaphlan_output	paleofeces_SRR12557704_metaphlan_output	soil_ERR3761406_metaphlan_output	soil_ERR3761405_metaphlan_output	soil_ERR3761404_metaphlan_output	soil_ERR3761403_metaphlan_output	soil_ERR3761402_metaphlan_output	soil_ERR3761401_metaphlan_output	gut_3851QX_metaphlan_output	gut_3825KV_metaphlan_output	gut_3775ZT_metaphlan_output	gut_3219XI_metaphlan_output	gut_2874RA_metaphlan_output	gut_2569VO_metaphlan_output	gut_2360TL_metaphlan_output	gut_2221WA_metaphlan_output	gut_2025XZ_metaphlan_output	gut_1925KA_metaphlan_output	gut_1886QS_metaphlan_output	gut_1733CQ_metaphlan_output	gut_1680RO_metaphlan_output	gut_1574UD_metaphlan_output	gut_1469LP_metaphlan_output	gut_1421JE_metaphlan_output	gut_1124PD_metaphlan_output	gut_0782JV_metaphlan_output	gut_0477QJ_metaphlan_output	gut_0282ZU_metaphlan_output
s__Nocardiopsis_listeri	0	0	0	0	0	0	0	5371.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Nocardiopsis_sp_JB363	0	0	0	0	0	0	0	7267.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB34797_SGB14321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1890.0	0	0	0	2580.0	0	0	0	0	0	876.0	0	313.0	0	0	0	758.0	0	0	0
s__GGB71965_SGB99016	0	0	0	0	0	0	0	76.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9359_SGB14334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27920.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6412.0
s__GGB9361_SGB14336	4794.0	0	4370.0	7179.0	0	0	0	0	0	0	0	0	0	0	550.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Olsenella_uli	0	0	0	0	5331.0	0	29461.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Paratractidigestivibacter_faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1527.0	0	0	0	0	0	3214.0	155.0	0	0	0	0	0	1036.0	0	0	0	528.0	26.0	353.0
s__Parolsenella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597.0	0	0
s__Collinsella_SGB72504	5058.0	6691.0	12750.0	24543.0	66912.0	15274.0	32089.0	31612.0	0	0	0	0	0	0	0	0	0	4795.0	0	0	0	0	2094.0	0	185.0	0	0	869.0	0	0	0	0	0	0
s__Collinsella_aerofaciens	1561.0	0	2384.0	17384.0	11045.0	223.0	5300.0	7990.0	0	0	0	0	0	0	19824.0	2478.0	0	1248.0	1239.0	0	2230.0	0	1841.0	1376.0	1266.0	1626.0	3395.0	3109.0	3097.0	0	8797.0	1858.0	1592.0	20444.0
s__Collinsella_bouchesdurhonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8492.0	0	1538.0	0	0	0	0	0	0	0	0	1935.0	1519.0	0	0	0	0	0	4522.0	0
s__Collinsella_intestinalis	0	0	0	0	0	0	316874.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Collinsella_sp_AK_207A	0	0	0	0	2031.0	0	13938.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB18384_SGB72500	0	1067.0	7840.0	7610.0	23483.0	22654.0	19448.0	36447.0	0	0	0	0	0	0	1797.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9370_SGB14351	0	0	0	0	0	1071.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9370_SGB72473	598.0	0	1335.0	4478.0	523.0	0	0	1065.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9380_SGB72486	0	0	0	0	7244.0	1867.0	8042.0	5114.0	0	0	0	0	0	0	739.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9383_SGB72489	4387.0	0	1612.0	1391.0	4773.0	6576.0	62097.0	0	0	0	0	0	0	0	1267.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Senegalimassilia_SGB14826	14233.0	31162.0	5763.0	497274.0	8354.0	13141.0	5399.0	9193.0	0	0	0	0	0	0	2575.0	0	0	0	1944.0	0	0	0	0	0	0	4188.0	0	0	0	0	0	0	0	0
s__Senegalimassilia_anaerobia	0	93360.0	0	0	0	0	0	51867.0	0	0	0	0	0	0	1296.0	0	0	0	0	0	0	786.0	0	0	0	0	0	0	0	0	2607.0	0	0	805.0
s__Eggerthella_lenta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6699.0	0	0	0	0	0
s__Ellagibacter_SGB72433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1165.0	189.0	0	0	2682.0	0	0	0	0	0	0	0	0	556.0	0	0	0	1106.0	0	0
s__Ellagibacter_isourolithinifaciens	9630.0	795.0	19527.0	3013.0	8074.0	26250.0	20821.0	2699.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9420_SGB14786	10505.0	0	8615.0	41493.0	19066.0	35590.0	21494.0	0	0	0	0	0	0	0	0	0	0	1036.0	4812.0	0	489.0	0	0	116.0	0	0	0	0	0	0	0	0	0	0
s__Gordonibacter_pamelaeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2880.0	0	0	0	0	0
s__Phoenicibacter_congonensis	0	0	0	0	0	0	4006.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Raoultibacter_massiliensis	2808.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Slackia_SGB14780	0	0	0	0	4674.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Slackia_SGB72411	7852.0	2731.0	6759.0	7554.0	14611.0	14588.0	10540.0	9354.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062.0	1078.0	0	0	0	0	0	0	0
s__Slackia_isoflavoniconvertens	5943.0	0	7726.0	70129.0	10697.0	17829.0	12480.0	9509.0	0	0	0	0	0	0	5015.0	0	0	0	4754.0	0	0	0	0	0	0	2971.0	565.0	0	0	0	0	257.0	0	0
s__bacterium	0	0	0	0	0	0	0	265.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__bacterium_210917_SL_2_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840.0	0	0	0	0	0
s__GGB18249_SGB26954	0	0	0	10000.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1363.0	0	0	0	0	0	0	0
s__GGB3673_SGB4986	22268.0	0	145694.0	3233.0	0	3034416.0	33.0	822.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB79097_SGB105802	0	0	0	0	62208.0	0	3146.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides_SGB63885	83458.0	307349.0	0	119.0	1092656.0	68558.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides_bouchesdurhonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42939.0	0	0	0	0	0	203.0	0	0	0	25705.0	0	0	53.0	0	11240.0
s__Bacteroides_caccae	0	0	0	0	0	0	47160.0	0	0	0	0	0	0	0	0	0	0	0	0	758954.0	0	101.0	0	0	500.0	0	0	0	88285.0	804161.0	0	546.0	7125.0	39030.0
s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	28953.0	0	0	0	0	0	0	0	0	0	403.0	0	0	0	1279.0	0	0	0	0	0	0	0	0	0	0	0	4607.0
s__Bacteroides_clarus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151467.0	0	0	0	0	8298.0	0	0	0	0	0	0	0	0	0
s__Bacteroides_cutis	0	0	0	0	0	0	5571.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.0
s__Bacteroides_eggerthii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964.0	0	0	0	0	0	32457.0	0	0	408.0	166.0	0	0	0	12678.0	0	121931.0
s__Bacteroides_faecalis	0	0	0	0	0	0	0	12702.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15804.0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides_finegoldii	0	0	0	0	6742.0	0	23631.0	5119.0	0	0	0	0	0	0	0	468.0	0	0	0	65964.0	0	0	0	0	0	3327.0	2950.0	0	0	189259.0	0	0	0	10803.0
s__Bacteroides_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29696.0	0	0	0	0	0	0	19476.0	0	0	0	0	0	0	413684.0	212337.0	0	59830.0	0	630500.0
s__Bacteroides_intestinalis	0	0	0	0	0	0	0	155097.0	0	0	0	0	0	0	0	0	0	0	0	23839.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides_ndongoniae	0	0	0	0	0	0	36898.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides_nordii	23231.0	50528.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422.0	0	0	0	0	0	0	0	32325.0	0	0	0	1173.0
s__Bacteroides_ovatus	1199.0	71628.0	0	0	16884.0	0	5399.0	35673.0	0	0	0	0	0	0	0	0	0	0	0	17467.0	0	77284.0	0	0	0	0	0	8180.0	299839.0	315473.0	0	12949.0	3864.0	217019.0
s__Bacteroides_propionicigenes	0	0	0	0	0	0	20282.0	0	0	0	0	0	0	0	0	0	0	0	0	4581.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides_rodentium	27568.0	46698.0	0	0	391.0	0	0	4446.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides_stercoris	0	0	0	0	0	0	326700.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695.0	0	0	0	22916.0	0	0	10450.0	258316.0	5283.0	0	6443.0	879308.0
s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	10038.0	25324.0	0	0	0	0	0	0	0	0	0	0	0	203400.0	0	99562.0	0	0	1761.0	0	0	0	59273.0	327456.0	0	646.0	13372.0	93287.0
s__Bacteroides_uniformis	125145.0	1333013.0	0	316.0	767399.0	7457.0	547602.0	10807.0	0	0	0	0	0	0	0	0	0	2811.0	2698.0	2327131.0	0	220995.0	0	0	2192.0	592.0	426.0	1552.0	207615.0	0	6473.0	48838.0	20486.0	209534.0
s__Bacteroides_xylanisolvens	0	0	0	0	1191.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7462.0	142395.0	0	8730.0	0	0	0	0	484.0	0	188176.0	541018.0	3513.0	0	47556.0	44635.0
s__GGB1339_SGB1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18325.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1350_SGB1808	0	0	0	0	1239450.0	0	92850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1354_SGB104904	0	0	0	0	959647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1355_SGB1819	0	0	0	0	0	0	16105.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1380_SGB1883	176375.0	444.0	6054.0	17236.0	10894.0	33583.0	1268.0	0	0	0	0	0	0	0	38246.0	0	13675.0	68869.0	62139.0	0	9330.0	0	4171.0	10057.0	39646.0	0	344905.0	0	0	0	0	25162.0	0	0
s__GGB1385_SGB1890	0	0	0	0	0	0	10885.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB47738_SGB65710	0	0	1983.0	1665.0	4548398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB47741_SGB65713	0	0	1062.0	2033.0	4040651.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB47742_SGB65714	0	0	0	0	75.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB49985_SGB69986	0	0	0	0	315038.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB77003_SGB104903	0	0	0	0	607336.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Mediterranea_SGB1823	0	0	0	0	0	0	427.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Phocaeicola_coprocola	0	0	0	0	53060.0	0	510294.0	236.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Phocaeicola_coprophilus	0	0	0	0	0	0	331589.0	616.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Phocaeicola_dorei	152803.0	2449.0	0	0	0	5454.0	20992.0	10077.0	0	0	0	0	0	0	0	2415.0	0	6371.0	0	363266.0	0	10344.0	0	0	0	0	5400.0	0	1444.0	0	0	0	0	39980.0
s__Phocaeicola_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324163.0	0	0	0	0	0	6057.0	0	0	0	0	0	0	0	75411.0
s__Phocaeicola_plebeius	0	0	0	0	118894.0	0	145889.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3321.0	0	0	0	0	0
s__Phocaeicola_vulgatus	0	0	0	0	155294.0	0	302796.0	0	0	0	0	0	0	0	2431.0	0	2778.0	0	28609.0	737376.0	1334.0	39309.0	0	0	2196.0	8066.0	28822.0	606.0	173492.0	1522588.0	3429.0	543039.0	44329.0	2391421.0
s__Bacteroidales_bacterium	0	0	0	0	1651.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1618_SGB2215	2519176.0	948584.0	31429.0	97910.0	6841.0	197839.0	0	2258.0	0	0	0	0	0	0	0	0	0	0	0	0	2250.0	0	8848.0	0	0	0	0	0	0	0	0	0	0	0
s__Barnesiella_intestinihominis	0	0	0	0	127151.0	0	1211217.0	13364.0	0	0	0	0	0	0	0	0	0	0	1748.0	0	0	94856.0	0	0	1069.0	0	1411.0	5662.0	0	0	0	0	0	31530.0
s__Barnesiella_sp_An22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44865.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprobacter_fastidiosus	0	0	0	0	0	0	15664.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprobacter_secundus	0	0	0	0	0	0	8509.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1497_SGB2076	0	0	205970.0	15848.0	0	13189.0	0	0	0	0	0	0	0	0	0	0	0	32044.0	0	0	0	610541.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1550_SGB2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1459.0	0	0	0	0	0
s__GGB27855_SGB40289	0	0	0	0	0	0	12690.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB27855_SGB95325	0	0	0	0	0	0	8988.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB70867_SGB95320	0	0	0	0	1368.0	0	3312.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Butyricimonas_faecalis	99643.0	0	478.0	466.0	0	9195.0	0	0	0	0	0	0	0	0	16499.0	1751.0	0	296.0	20374.0	0	992.0	502.0	0	0	504.0	11215.0	4238.0	0	0	3092.0	0	8733.0	1890.0	105130.0
s__Butyricimonas_faecihominis	14919.0	15712.0	0	0	0	790.0	4946.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Butyricimonas_virosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2844.0	0	0	0	0	0	0	0	2502.0	0	27798.0	0	2046.0
s__Culturomica_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.0	0	0	0	0	0	0	0
s__Odoribacter_splanchnicus	0	0	0	0	0	0	22279.0	0	0	0	0	0	0	0	0	1690.0	0	984.0	17966.0	127166.0	0	35303.0	0	0	729.0	1348.0	283.0	7786.0	121181.0	0	2385.0	6635.0	5649.0	75344.0
s__Porphyromonas_gingivalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1145_SGB1471	724253.0	9038.0	972.0	147237.0	660.0	183883.0	0	0	0	0	0	0	0	0	0	0	83304.0	0	0	0	0	0	0	18663.0	0	0	0	0	0	0	0	0	0	0
s__GGB1146_SGB1472	169064.0	1581.0	46240.0	5754.0	0	13079.0	0	90669.0	0	0	0	0	0	0	4949.0	33818.0	17894.0	167483.0	267157.0	0	12559.0	0	18473.0	5987.0	0	12050.0	79713.0	42040.0	230.0	0	68431.0	147797.0	1037256.0	0
s__GGB1147_SGB1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751328.0	0	0	0	584205.0	0	15695.0	0	41003.0	0	0	737937.0	328208.0	0	0	0	65.0	1855.0	0	0
s__GGB1147_SGB1474	5610.0	0	77842.0	94327.0	930.0	248625.0	0	0	0	0	0	0	0	0	43072.0	0	0	0	0	0	0	829950.0	73787.0	132338.0	75704.0	0	906669.0	94.0	1436.0	0	0	0	0	0
s__GGB1148_SGB1475	0	0	1501.0	42007.0	107123.0	3168.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11258.0	0	0	0	238505.0	2274769.0	0	660694.0	1288.0	0	0
s__GGB1149_SGB1476	256984.0	0	2857.0	8582.0	9695.0	0	0	49.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1151_SGB1478	0	0	233203.0	0	118267.0	0	152.0	0	0	0	0	0	0	0	0	0	0	0	0	0	265071.0	0	0	0	176182.0	0	523206.0	0	0	0	0	0	0	0
s__GGB1153_SGB1481	0	0	1511.0	2210.0	3178333.0	0	507529.0	259.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1154_SGB1482	0	0	0	0	93430.0	0	1165684.0	951.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB1239_SGB1657	663059.0	28225.0	1069621.0	298809.0	131907.0	597760.0	432301.0	214333.0	0	0	0	0	0	0	518137.0	51972.0	53899.0	538740.0	121257.0	0	61252.0	0	79072.0	247141.0	0	334933.0	1597825.0	232125.0	1366.0	0	230207.0	6687.0	0	0
s__GGB1243_SGB1663	174276.0	490415.0	47281.0	608506.0	162996.0	67054.0	56615.0	684994.0	0	0	0	0	0	0	20840.0	0	14782.0	95566.0	77820.0	0	15403.0	0	812.0	16262.0	0	73055.0	0	0	0	0	0	0	125177.0	0
s__GGB1243_SGB1664	0	0	18237.0	92143.0	29551.0	115136.0	0	0	0	0	0	0	0	0	39154.0	21531.0	25632.0	110006.0	110254.0	0	51460.0	0	25394.0	30549.0	0	0	0	0	0	0	0	0	0	0
s__GGB1246_SGB1667	34032.0	2725.0	5050.0	42768.0	50219.0	71432.0	7659.0	436899.0	0	0	0	0	0	0	9230.0	0	30240.0	9307.0	0	0	20830.0	0	17923.0	19164.0	0	0	0	0	0	0	0	9155.0	0	0
s__GGB1247_SGB1668	39.0	0	1057.0	0	37.0	0	0	0	0	0	0	0	0	0	20887.0	111276.0	27681.0	72474.0	60128.0	0	48771.0	0	24748.0	83908.0	194859.0	62462.0	364069.0	795644.0	0	0	0	19523.0	0	0
s__GGB1248_SGB1669	0	0	169.0	446.0	212.0	26223.0	14881.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4247.0	0	0	0	0	0	0	0	0	0	0
s__GGB1249_SGB1670	254693.0	20144.0	74793.0	31557.0	12986.0	33872.0	3671.0	84039.0	0	0	0	0	0	0	20244.0	0	0	16562.0	0	0	6081.0	0	2283.0	20439.0	0	5759.0	58065.0	0	0	0	0	56658.0	0	0
s__GGB18559_SGB27424	28540.0	605.0	12088.0	62650.0	25490.0	11840.0	0	79882.0	0	0	0	0	0	0	0	0	33457.0	0	7578.0	0	37550.0	0	45124.0	63457.0	0	0	0	0	0	0	0	29827.0	0	0
s__GGB38162_SGB65708	0	0	866.0	1934.0	3772083.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Hallella_faecis	240474.0	0	30684.0	3250.0	10376.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621753.0	0	0	0	0	0	0	0
s__Paraprevotella_clara	222186.0	53031.0	0	0	332108.0	42793.0	823357.0	345.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59017.0
s__Prevotellamassilia_timonensis	12190.0	15059.0	878.0	50655.0	66412.0	276005.0	0	1498.0	0	0	0	0	0	0	0	141268.0	277063.0	318088.0	0	0	0	0	0	0	0	248140.0	0	0	24199.0	0	0	1831.0	0	1250337.0
s__Prevotella_SGB1671	67452.0	49672.0	110495.0	93044.0	41916.0	147769.0	52110.0	96485.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_SGB1672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118209.0	0	12276.0	0	0	0	0	788751.0	48128.0	97242.0	0	194640.0	533731.0	0	0	0	0	8222.0	0	0
s__Prevotella_SGB1675	6081.0	0	0	3100.0	310.0	0	0	0	0	0	0	0	0	0	28585.0	129534.0	15410.0	171183.0	0	0	3958.0	0	41019.0	97103.0	0	0	0	0	0	0	0	2836.0	0	0
s__Prevotella_brevis	5555415.0	66528.0	5939201.0	2365958.0	78065.0	5365912.0	5327.0	9113.0	0	0	0	0	0	0	815.0	0	0	0	0	0	0	0	0	0	0	33.0	0	0	716.0	0	0	0	0	0
s__Prevotella_buccae	2110.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_dentalis	701.0	0	121135.0	40508.0	16425.0	14678.0	13792.0	185116.0	0	0	0	0	0	0	226463.0	60689.0	0	6295.0	134539.0	0	116553.0	0	66695.0	160274.0	0	217983.0	83327.0	0	0	0	49256.0	23941.0	41556.0	315455.0
s__Prevotella_pectinovora	113457.0	18714.0	87120.0	39615.0	0	578.0	339.0	0	0	0	0	0	0	0	344792.0	0	25643.0	0	0	0	30916.0	0	26155.0	168278.0	0	0	220487.0	0	0	0	0	1399.0	0	0
s__Prevotella_sp_885	28633.0	0	42670.0	173773.0	69660.0	24568.0	170.0	119284.0	0	0	0	0	0	0	426793.0	216180.0	254751.0	0	121561.0	0	2505.0	0	20769.0	56370.0	0	0	264504.0	0	3617300.0	0	336986.0	32642.0	0	0
s__Prevotella_sp_Marseille_P4119	812532.0	27628.0	68791.0	207658.0	670822.0	64703.0	4578.0	286683.0	0	0	0	0	0	0	83350.0	0	266342.0	2919.0	145372.0	0	10511.0	0	23364.0	28432.0	242871.0	366107.0	0	0	428.0	0	60164.0	1266.0	308064.0	0
s__Prevotella_stercorea	770609.0	102086.0	60921.0	234948.0	114422.0	2591101.0	670.0	95644.0	0	0	0	0	0	0	872735.0	235336.0	121031.0	1414046.0	430655.0	0	99370.0	0	118467.0	401860.0	845416.0	289827.0	1815673.0	188984.0	5997.0	0	631285.0	686878.0	566558.0	423762.0
s__Candidatus_Segatella_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.0	0	2356.0	0	14643.0	0	55545.0	0	38043.0	224058.0	0	0	276132.0	0	295.0	0	0	0	357586.0	0
s__Candidatus_Segatella_intestinihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5741.0	0	0
s__Segatella_brasiliensis	8090996.0	441695.0	1632398.0	1196687.0	1885980.0	8874849.0	457034.0	853766.0	0	0	0	0	0	0	525450.0	0	141857.0	1177837.0	976080.0	0	441975.0	0	800391.0	284591.0	768094.0	1622297.0	4073039.0	1123101.0	2816584.0	0	659346.0	43609.0	0	0
s__Segatella_brunsvicensis	2267035.0	132651.0	520248.0	342221.0	2354520.0	96359.0	45044.0	1205656.0	0	0	0	0	0	0	445838.0	0	166473.0	22466.0	766897.0	0	298480.0	1359841.0	54928.0	1057680.0	0	1260328.0	778626.0	794051.0	3842.0	187.0	105767.0	7118.0	74583.0	0
s__Segatella_copri	553437.0	36904.0	9827181.0	3229419.0	6760004.0	4013299.0	2008735.0	6155229.0	0	0	0	0	0	0	773768.0	928478.0	1286353.0	198524.0	1387573.0	7108301.0	316620.0	1877617.0	1546865.0	141724.0	328034.0	3485814.0	5422257.0	3357148.0	162041.0	1788.0	1726257.0	26783.0	1064559.0	3828.0
s__Segatella_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309440.0	3153.0	145559.0	1741603.0	485841.0	0	296394.0	652965.0	1005842.0	484553.0	1128600.0	2311504.0	1184750.0	375935.0	3223.0	168.0	304179.0	24871.0	1209272.0	1092439.0
s__Segatella_sanihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89561.0	1522860.0	135355.0	0	56132.0	0	0	0	148964.0	0	1779078.0	27745.0	2487618.0	0	557.0	0	11804.0	5510.0	0	0
